Time of Day,Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit2,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level
3.0,19.01,52.97,85.54,558.43,504.9,744.07,685.51,622.92,1.0,4703.0,2.0,3.0,1.0
2.0,22.89,45.82,115.85,587.07,458.41,731.67,694.65,623.49,1.0,1374.0,3.0000000000000004,1.0,3.0
2.0,23.07,45.51,191.79,591.48,468.51,734.19,682.82,614.68,1.0,1374.0,4.0,4.0,2.0
2.0,22.92,45.87,117.44,586.83,455.8,731.9,687.21,619.83,1.0,1374.0,6.000000000000001,1.0,1.0
2.0,23.560000000000002,44.58,125.27000000000001,587.55,453.31,732.2871428571428,681.23,628.92,1.0,1374.0,3.0000000000000004,4.0,1.0
1.0,18.42,45.63,66.81,608.8,584.69,788.12,745.84,697.09,0.14285714285714285,1826.0,5.0,1.0,3.0
4.0,18.8,51.81,129.23,587.42,476.72,736.78,678.95,607.84,1.0,1374.0,5.0,3.0,2.0
3.0,18.96,55.78,118.11,573.15,453.73,717.1,671.52,614.81,2.0,8649.0,1.0,4.0,3.0
3.0,17.27,46.56,75.12,612.14,538.8,777.4,742.6,685.03,0.0,1374.0,2.0,2.0,3.0
2.0,23.46,46.11,115.17,593.09,413.89,715.45,673.24,602.9,1.0,9658.0,6.000000000000001,4.0,3.0
2.0,23.210000000000004,45.83,122.15,586.33,468.75,726.2714285714285,678.35,613.82,1.0,1374.0,6.000000000000001,1.0,1.0
1.0,18.14,50.26,100.62,602.58,483.97,742.37,686.31,606.56,1.0,2105.0,2.0,4.0,3.0
2.0,23.08,47.87,160.53,575.37,438.12999999999994,710.8371428571429,659.52,578.71,2.0,1374.0,6.000000000000001,1.0,2.0
2.0,23.650000000000002,46.12,134.45,588.05,463.64,723.3685714285714,676.25,604.43,2.0,1374.0,1.0,1.0,2.0
2.0,23.610000000000003,45.71000000000001,133.88,585.02,450.37,714.69,673.83,598.74,2.0,1374.0,4.0,3.0,2.0
2.0,23.600000000000005,45.6,129.12,582.92,446.42999999999995,714.4357142857143,665.68,598.02,2.0,1374.0,4.0,4.0,2.0
4.0,19.63,48.02000000000001,120.14000000000001,582.5,461.74,737.3857142857142,698.94,616.79,1.0,6431.0,1.0,3.0,3.0
2.0,23.300000000000004,46.29,125.42,575.78,443.63,722.07,673.83,609.81,2.0,1374.0,5.0,1.0,2.0
2.0,9.6,46.05,129.49,579.8,432.5,728.42,831.07,604.02,2.0,1374.0,5.0,4.0,2.0
2.0,23.1,46.37,121.01,584.25,450.32,723.29,670.77,613.5,2.0,1374.0,2.0,4.0,2.0
2.0,28.58,46.74,120.5,580.82,452.35,711.74,676.06,596.62,2.0,1374.0,3.0000000000000004,3.0,2.0
2.0,22.570000000000004,46.89,125.7,587.61,445.05,723.3,675.99,597.72,2.0,1374.0,3.0000000000000004,1.0,1.0
2.0,22.64,46.45,123.57,583.25,450.7799999999999,722.92,669.4,620.16,1.7142857142857142,1374.0,1.0,5.0,2.0
2.0,22.570000000000004,46.44,122.69999999999999,585.1,456.91999999999996,729.58,675.44,612.12,2.0,1374.0,6.000000000000001,1.0,2.0
2.0,22.330000000000002,46.620000000000005,128.04,586.21,462.3399999999999,722.39,674.12,606.07,1.2857142857142858,1374.0,3.0000000000000004,1.0,2.0
2.0,25.110000000000003,50.11,144.78,558.43,453.19,718.4,667.75,599.48,2.0,1826.0,6.000000000000001,4.0,2.0
1.0,20.800000000000004,49.26,106.95,591.44,511.2200000000001,747.22,705.02,636.5,1.0,4129.0,3.0000000000000004,3.0,3.0
2.0,21.48,49.06999999999999,31.239999999999995,582.69,449.98,713.5328571428572,640.61,567.86,2.0,1374.0,3.0000000000000004,3.0,2.0
1.0,19.53,53.43,85.54,616.42,385.47,751.61,695.1,620.35,1.0,7241.0,2.0,3.0,3.0
2.0,21.21,49.24000000000001,123.57,588.61,456.76,693.62,619.55,551.28,2.0,1374.0,3.0000000000000004,1.0,2.0
2.0,21.040000000000003,49.47,118.67,588.34,445.12,705.2071428571429,619.53,542.86,2.0,1374.0,1.0,3.0,2.0
2.0,20.91,49.65999999999999,118.71,583.57,441.23,693.44,626.42,535.06,2.0,1374.0,5.0,1.0,2.0
3.0,19.19,56.1,142.96,580.11,469.58,717.72,669.85,604.04,1.0,4507.0,4.0,3.0,3.0
2.0,20.6,50.38,114.2,581.42,442.3,695.9,619.97,551.38,1.8571428571428572,1374.0,1.0,1.0,2.0
2.0,20.36,50.59,110.54,582.07,436.26,709.66,617.53,552.92,2.0,1374.0,2.0,3.0,2.0
2.0,20.27,50.599999999999994,119.69,590.17,454.96,707.54,624.99,562.88,2.0,1374.0,2.0,4.0,2.0
2.0,22.81,45.42,105.25,588.6,487.78,738.49,696.44,617.19,1.0,3418.0,6.000000000000001,1.0,3.0
1.0,22.490000000000002,52.23,112.89,549.54,449.94,686.08,636.18,562.21,4.0,6817.0,4.0,1.0,2.0
2.0,22.43,48.32000000000001,119.43000000000002,588.78,489.87,722.73,673.18,603.42,1.0,4129.0,5.0,1.0,3.0
3.0,19.04,57.21,143.08,567.26,424.93,716.0971428571428,683.5,605.36,1.4285714285714286,8649.0,4.0,3.0,2.0
4.0,19.73,51.04,118.79999999999998,583.39,451.82,713.94,642.48,570.57,2.0,1374.0,3.0000000000000004,4.0,2.0
4.0,19.71,51.01,120.75,585.59,470.31999999999994,725.45,654.7,576.92,2.0,1374.0,1.0,1.0,2.0
4.0,19.65,52.39,113.43,558.24,480.21,719.68,677.77,606.81,1.0,2847.0,4.0,4.0,3.0
2.0,23.830000000000002,49.72,117.77,572.98,446.44,708.83,663.76,580.73,1.0,4507.0,4.0,3.0,2.0
4.0,19.66,50.84,119.79999999999998,588.18,466.37,719.98,657.73,585.68,2.0,1374.0,6.000000000000001,1.0,3.0
4.0,19.5,51.15,126.11000000000001,589.19,455.46000000000004,737.7557142857142,651.64,591.9,2.0,1374.0,2.0,1.0,3.0
2.0,24.370000000000005,52.11999999999999,119.99,535.76,462.55,694.18,656.86,569.25,2.0,8936.0,5.0,1.0,2.0
3.0,8.13,59.18000000000001,125.47,556.99,474.51,664.86,578.13,521.1,2.0,8936.0,3.0000000000000004,4.0,2.0
2.0,21.18,45.25000000000001,107.2,586.57,461.58,725.3271428571429,681.67,619.02,1.0,8052.0,2.0,5.0,2.0
4.0,19.37,51.23,122.84,588.48,461.82,726.9,663.59,589.58,1.0,1374.0,5.0,3.0,3.0
2.0,22.85,50.61000000000001,106.12,600.94,406.67,681.58,607.13,514.54,1.0,3856.0000000000005,3.0000000000000004,3.0,2.0
4.0,19.31,51.23,123.52,587.72,477.18,729.63,662.8,594.77,1.0,1374.0,5.0,3.0,2.0
4.0,19.12,51.53000000000001,122.74,587.32,464.35,729.69,659.61,590.13,1.0,1374.0,4.0,4.0,3.0
4.0,20.830000000000002,54.17,107.84,549.19,504.24,725.51,670.79,613.52,1.0,6817.0,5.0,4.0,3.0
4.0,19.13,51.54,121.41999999999999,588.22,471.54,732.67,664.53,594.07,1.1428571428571428,1374.0,5.0,4.0,2.0
3.0,19.01,57.66,142.57,561.39,405.19,693.67,652.24,573.82,2.0,6528.0,5.0,5.0,2.0
4.0,19.13,51.370000000000005,124.37,582.05,464.35,738.96,671.45,598.93,1.0,1374.0,6.000000000000001,1.0,3.0
2.0,23.44,43.16,90.41,612.14,502.80999999999995,744.85,846.65,635.23,1.0,5693.0,3.0000000000000004,3.0,3.0
4.0,18.89,51.75,130.92,593.72,477.29,729.84,667.73,612.05,1.0,1374.0,3.0000000000000004,2.0,3.0
4.0,18.83,51.9,119.81,589.41,470.59999999999997,727.89,885.41,602.95,1.0,1374.0,2.0,4.0,3.0
4.0,18.88,51.669999999999995,123.87,588.73,482.44000000000005,732.39,672.25,601.85,1.0,1374.0,1.0,1.0,1.0
4.0,18.87,51.69,130.02,589.8,481.31,738.32,670.0,594.87,1.0,1374.0,4.0,1.0,2.0
4.0,18.8,51.69,128.21,592.93,487.96,734.02,673.46,598.96,1.0,1374.0,5.0,3.0,3.0
4.0,18.74,51.81,124.68,595.96,494.87,728.22,667.59,615.2,1.0,1374.0,5.0,3.0,3.0
4.0,9.19,51.839999999999996,124.03000000000002,590.52,492.59,729.9,869.17,613.23,1.0,1374.0,2.0,1.0,1.0
4.0,18.56,52.17,127.41,590.58,494.46999999999997,738.82,676.51,618.72,1.0,1374.0,5.0,4.0,2.0
3.0,19.47,50.61000000000001,86.23,579.3,417.79,733.06,678.27,594.35,2.0,6528.0,1.0,1.0,2.0
4.0,21.460000000000004,55.58,223.0,547.03,445.67999999999995,709.79,663.86,594.27,1.0,3592.0000000000005,5.0,1.0,2.0
4.0,18.58,51.93,122.46,585.95,481.52,733.32,675.21,606.14,1.0,1374.0,2.0,1.0,3.0
4.0,18.59,51.830000000000005,118.09,589.09,466.02,735.67,677.6,616.84,1.0,1374.0,4.0,4.0,3.0
4.0,7.42,51.96,120.87,592.41,480.87,735.06,680.29,612.35,1.0,1374.0,1.0,3.0,3.0
4.0,18.51,52.01,124.62,587.6,492.6,740.77,686.85,623.18,1.0,1374.0,1.0,4.0,2.0
4.0,18.57,51.92,123.12999999999998,588.49,498.46,733.25,669.32,609.63,1.0,1374.0,4.0,3.0,3.0
4.0,18.59,51.77,132.07,593.77,479.19,739.16,677.65,621.66,1.1428571428571428,1374.0,4.0,1.0,1.0
4.0,18.57,51.85,120.11999999999999,594.78,479.94,741.89,684.97,611.81,1.0,1374.0,2.0,1.0,3.0
4.0,18.55,51.93,119.5,589.16,491.97,738.82,682.21,622.32,1.0,1374.0,6.000000000000001,4.0,3.0
2.0,23.1,48.21,103.41,558.3,466.68,732.14,697.56,616.05,1.0,2847.0,1.0,4.0,3.0
4.0,18.49,51.980000000000004,124.74000000000001,588.99,496.26,734.7714285714285,693.52,610.57,1.0,1374.0,6.000000000000001,3.0,3.0
3.0,19.27,48.73,79.69,612.1,524.41,758.58,730.56,670.02,0.2857142857142857,3856.0000000000005,4.0,1.0,3.0
4.0,8.81,52.76,131.36,587.82,493.23,740.38,508.71,609.6,1.0,1374.0,4.0,1.0,3.0
4.0,18.18,52.67,125.93,586.64,493.9800000000001,737.95,687.31,613.86,1.0,1374.0,3.0000000000000004,2.0,2.0
4.0,22.600000000000005,52.38,142.23,560.12,329.69,672.52,598.95,523.48,3.0,3074.0,6.000000000000001,3.0,2.0
4.0,18.16,52.5,123.72999999999999,583.66,486.55,737.99,686.8,620.52,1.0,1374.0,6.000000000000001,4.0,3.0
3.0,18.83,48.59,92.11,559.53,528.37,754.0228571428571,712.61,674.71,1.0,9241.0,5.0,1.0,2.0
4.0,18.11,52.49,125.89,586.58,481.84,746.67,688.05,614.13,1.0,1374.0,3.0000000000000004,3.0,3.0
4.0,18.17,52.37,121.79,585.62,494.11,737.8214285714286,692.31,633.93,1.0,1374.0,4.0,2.0,2.0
3.0,19.47,46.65,75.34,622.89,533.44,772.06,729.22,672.22,0.0,3856.0000000000005,4.0,3.0,3.0
3.0,19.55,51.03,109.95,583.84,463.11,734.77,688.1,627.86,1.0,1826.0,4.0,4.0,2.0
3.0,18.19,52.22,119.93000000000002,589.53,495.47,751.48,699.29,629.37,1.0,1374.0,2.0,1.0,3.0
3.0,18.09,52.33,119.10000000000001,588.06,488.96,742.69,694.44,629.97,1.0,1374.0,3.0000000000000004,1.0,1.0
3.0,18.01,52.46,124.34000000000002,590.56,480.13999999999993,743.1,698.78,629.55,1.0,1374.0,2.0,4.0,1.0
3.0,18.04,52.440000000000005,121.81,589.63,494.8299999999999,740.2,499.28000000000003,621.55,1.0,1374.0,6.000000000000001,3.0,2.0
2.0,24.02,51.1,107.22,546.26,464.2699999999999,701.15,651.34,589.45,2.0,6817.0,1.0,2.0,2.0
1.0,7.230000000000001,55.53,100.93,561.58,474.97,731.31,683.11,617.29,1.0,3592.0000000000005,3.0000000000000004,4.0,2.0
3.0,17.93,52.57999999999999,123.05,589.05,482.69,749.44,694.79,626.0,1.0,1374.0,4.0,4.0,3.0
3.0,18.0,52.36,121.22,591.33,487.62,745.0,685.29,615.81,1.1428571428571428,1374.0,5.0,1.0,2.0
2.0,25.100000000000005,46.4,118.83000000000001,577.7,455.53,722.08,683.77,610.15,1.0,4507.0,5.0,1.0,1.0
2.0,23.850000000000005,48.65,122.50000000000001,549.69,438.25,652.38,574.24,509.47,2.0,7058.0,1.0,1.0,2.0
3.0,17.9,52.42,119.17000000000002,592.44,488.49,748.72,697.49,629.75,1.0,1374.0,3.0000000000000004,1.0,1.0
3.0,17.85,52.55,119.07000000000001,589.52,490.25,755.0,467.73,622.25,1.0,1374.0,4.0,3.0,2.0
3.0,19.37,57.36,116.61,598.11,474.23,733.77,680.17,611.96,2.0,7241.0,3.0000000000000004,4.0,2.0
3.0,18.04,52.02,127.39999999999999,592.42,483.08000000000004,753.19,700.79,628.9,1.0,1374.0,2.0,2.0,1.0
3.0,16.02,45.559999999999995,73.35,602.96,579.8,789.9300000000001,752.21,708.22,1.0,6431.0,2.0,1.0,2.0
3.0,17.81,52.52,196.61,592.4,493.01000000000005,754.68,706.43,633.24,1.0,1374.0,5.0,4.0,1.0
4.0,20.740000000000002,51.32,129.4,584.56,415.5899999999999,709.68,668.58,580.86,1.0,6847.0,6.000000000000001,4.0,2.0
3.0,17.58,53.14,127.18000000000002,584.32,484.08,752.68,697.93,636.28,1.0,1374.0,3.0000000000000004,1.0,1.0
3.0,19.75,59.11,130.69,547.42,479.58,691.4,628.23,570.09,2.0,8936.0,6.000000000000001,4.0,2.0
3.0,16.8,49.980000000000004,102.5,596.98,512.23,762.62,706.94,660.8699999999999,1.0,1374.0,3.0000000000000004,4.0,3.0
3.0,16.63,48.26,94.93,605.17,536.36,764.83,718.32,672.66,1.0,1374.0,1.0,4.0,3.0
3.0,18.34,55.54,102.29,603.73,500.61,736.05,706.05,618.03,1.0,1482.0,2.0,4.0,1.0
3.0,16.5,45.84,91.45,613.66,560.46,783.83,564.81,696.48,1.0,1374.0,3.0000000000000004,1.0,3.0
2.0,24.05,53.669999999999995,121.31,553.38,475.46,706.61,654.42,588.13,1.0,8936.0,5.0,4.0,2.0
2.0,21.280000000000005,52.68,130.17,578.12,444.0,717.2,662.0,591.68,2.0,9184.0,3.0000000000000004,4.0,2.0
3.0,16.28,43.720000000000006,68.83,613.08,594.73,798.9799999999999,765.05,717.5399999999998,0.0,5820.0,2.0,4.0,3.0
3.0,16.12,43.75,68.8,621.27,600.99,798.33,779.03,709.75,0.0,5820.0,4.0,1.0,3.0
2.0,22.140000000000004,46.95000000000001,124.67,583.07,457.45,723.06,673.06,601.77,1.0,1374.0,2.0,4.0,2.0
3.0,16.85,49.89,65.2,621.04,562.76,779.2471428571429,824.47,695.09,1.0,4129.0,2.0,4.0,3.0
3.0,16.16,43.49,69.92,622.14,602.24,788.08,769.86,719.93,0.0,5820.0,4.0,1.0,2.0
3.0,16.33,43.67,65.65,615.19,596.63,791.037142857143,769.44,708.88,0.14285714285714285,5820.0,4.0,1.0,3.0
3.0,16.07,44.14,67.5,618.64,616.3,788.5800000000002,770.42,719.55,0.0,5820.0,5.0,1.0,2.0
3.0,15.949999999999998,43.52,69.55,618.79,602.99,799.98,773.58,711.28,0.0,5820.0,1.0,4.0,3.0
4.0,21.69,53.23,191.22,572.74,398.19999999999993,689.81,642.2,567.73,2.142857142857143,6528.0,6.000000000000001,3.0,2.0
1.0,23.33,47.91,118.73999999999998,575.6,460.50000000000006,724.05,671.47,607.19,1.0,4507.0,6.000000000000001,4.0,3.0
3.0,15.860000000000001,43.73,67.87,622.27,609.01,786.59,761.7,714.97,0.0,5820.0,2.0,3.0,3.0
3.0,15.860000000000001,43.8,72.41,618.99,608.97,801.72,770.1,718.26,0.0,5820.0,2.0,3.0,2.0
3.0,15.85,43.85999999999999,72.9,622.87,615.35,802.0200000000001,765.81,724.92,0.0,5820.0,3.0000000000000004,4.0,3.0
1.0,20.16,51.220000000000006,92.07,607.27,509.53,742.89,707.63,647.2,2.0,3856.0000000000005,5.0,3.0,3.0
3.0,20.2,55.88,129.2,568.51,476.95,717.59,675.41,605.99,1.0,1903.0,1.0,4.0,2.0
2.0,24.95,46.98,112.58,572.82,406.04999999999995,708.31,657.9,591.33,2.0,7395.0,3.0000000000000004,1.0,2.0
1.0,20.17,55.16,126.5,543.8,485.24,715.8,669.35,596.63,2.0,1458.0,6.000000000000001,4.0,2.0
3.0,15.470000000000002,44.160000000000004,61.79,620.52,602.23,797.45,831.42,722.95,0.0,5820.0,5.0,1.0,3.0
3.0,15.7,44.160000000000004,21.04,616.1,621.45,802.23,761.37,721.24,0.0,5820.0,1.0,4.0,3.0
3.0,15.709999999999999,44.18000000000001,9.57,622.99,615.48,793.31,772.28,716.0099999999999,0.0,5820.0,2.0,5.0,3.0
1.0,15.79,44.11,59.18,625.6,618.3,804.8500000000001,768.22,723.94,0.0,5820.0,2.0,4.0,2.0
4.0,20.7,58.08,122.83,545.12,457.68,718.52,673.05,607.48,1.0,5214.0,2.0,1.0,2.0
2.0,22.67,47.17,130.96,584.7,387.38,698.62,673.24,568.82,1.0,6847.0,4.0,1.0,2.0
1.0,16.8,44.71,70.36,615.63,602.79,781.6685714285715,750.84,691.45,0.0,5820.0,6.000000000000001,3.0,2.0
1.0,17.12,44.85,74.76,617.26,566.31,777.65,813.75,687.76,0.0,5820.0,2.0,1.0,3.0
1.0,16.42,46.09,75.61,616.49,573.52,777.52,745.83,695.1599999999999,0.0,5820.0,6.000000000000001,1.0,3.0
1.0,16.09,45.99,43.24,606.51,598.18,788.05,763.04,708.59,0.0,5820.0,3.0000000000000004,2.0,2.0
1.0,18.71,53.53000000000001,152.69,570.68,488.11999999999995,734.89,675.54,605.06,2.0,9184.0,1.0,4.0,2.0
1.0,16.07,45.49,73.67,617.83,583.47,789.59,761.41,709.7,0.14285714285714285,5820.0,5.0,4.0,2.0
4.0,20.43,53.18999999999999,95.82,604.92,461.65999999999997,724.01,686.37,598.33,1.0,9127.0,1.0,1.0,1.0
1.0,18.04,53.88,100.75,560.38,493.87000000000006,717.13,639.59,571.88,1.0,7058.0,4.0,1.0,2.0
2.0,21.98,44.44,108.57,589.42,452.83,732.2057142857143,684.53,617.52,1.0,8052.0,5.0,4.0,3.0
4.0,18.89,55.83,105.73,593.85,498.79999999999995,742.14,709.05,620.94,1.0,9127.0,5.0,5.0,3.0
1.0,20.21,50.68,85.47,613.21,495.1499999999999,737.2757142857142,688.13,621.35,1.0,7241.0,2.0,4.0,1.0
1.0,17.54,47.230000000000004,92.3,603.17,508.21,757.46,711.04,654.59,1.0,5820.0,3.0000000000000004,3.0,3.0
1.0,18.06,47.02,94.81,597.37,445.72,751.75,703.52,633.41,1.0,5820.0,3.0000000000000004,3.0,1.0
1.0,18.15,46.60999999999999,92.37,595.29,349.23,735.24,703.77,633.55,1.0,5820.0,2.0,4.0,3.0
1.0,17.64,47.38,93.06,599.6,349.7099999999999,737.24,691.25,633.55,1.0,5820.0,3.0000000000000004,1.0,3.0
1.0,18.23,46.21,96.01,600.63,356.14,743.78,695.57,623.21,1.0,5820.0,6.000000000000001,3.0,3.0
4.0,18.74,53.49,132.6,582.12,480.07,731.54,703.78,624.16,1.0,7963.0,5.0,4.0,3.0
1.0,23.14,48.27,103.1,582.46,497.02000000000004,733.2,703.42,625.6,1.0,1826.0,5.0,2.0,2.0
4.0,20.5,57.1,132.31,548.56,451.83,712.79,669.99,603.99,1.0,3592.0000000000005,5.0,5.0,2.0
1.0,17.49,47.59,101.88,600.57,378.39,750.98,704.41,635.13,1.0,5820.0,2.0,1.0,2.0
1.0,21.98,49.93,115.43,576.54,428.49,719.68,666.22,590.22,1.0,4507.0,6.000000000000001,5.0,2.0
3.0,17.52,52.18,124.91,577.62,493.09,750.46,705.46,653.5,1.0,9184.0,3.0000000000000004,3.0,3.0
1.0,17.57,47.75,12.99,597.77,382.54,740.33,701.5,633.45,1.0,5820.0,5.0,4.0,1.0
1.0,17.44,47.95,20.96,604.04,390.79,748.29,711.2,641.89,1.0,5820.0,2.0,3.0,3.0
2.0,23.47,49.3,131.28,542.69,507.94,731.67,693.57,616.59,1.2857142857142858,2586.0,4.0,1.0,2.0
4.0,21.7,53.29,123.8,557.1,442.74,698.6,650.04,581.34,3.0,9385.0,1.0,3.0,2.0
1.0,17.14,49.82,98.01,599.27,375.76,740.75,688.48,610.38,2.0,5820.0,5.0,4.0,3.0
2.0,23.8,53.53000000000001,125.17,553.01,398.66,676.68,620.22,540.07,2.0,4761.0,4.0,3.0,2.0
2.0,21.020000000000003,56.14,109.79,595.92,431.13,726.41,671.51,606.96,2.0,7241.0,6.000000000000001,4.0,2.0
1.0,20.09,44.13,93.74,600.92,403.06,737.5971428571428,700.59,651.96,2.0,5820.0,4.0,3.0,2.0
4.0,21.35,53.0,123.83,578.57,462.85999999999996,716.64,666.33,600.78,1.0,4507.0,4.0,4.0,3.0
4.0,21.85,56.63,125.6,551.86,460.50000000000006,700.33,663.73,598.92,1.1428571428571428,5214.0,6.000000000000001,1.0,2.0
3.0,16.9,54.07,121.91999999999999,587.69,517.6,747.0428571428572,725.72,668.79,0.0,5820.0,1.0,1.0,3.0
1.0,19.61,46.03,105.49,598.27,401.86,746.7,704.55,640.8600000000001,2.0,5820.0,1.0,4.0,3.0
1.0,19.55,46.4,106.41,595.5,412.37,742.35,711.76,642.85,2.0,5820.0,6.000000000000001,4.0,2.0
1.0,19.67,46.28,99.05,595.05,404.62,749.64,703.28,631.43,2.0,5820.0,4.0,4.0,3.0
1.0,19.82,52.8,94.23,574.86,474.39,738.15,696.92,619.96,1.0,9385.0,4.0,1.0,3.0
1.0,20.650000000000002,49.92,100.73,585.85,404.27000000000004,714.65,659.79,588.99,2.0,7395.0,1.0,3.0,2.0
4.0,20.830000000000002,54.06,132.34,544.22,448.31,672.16,589.57,522.16,2.857142857142857,7058.0,5.0,1.0,2.0
1.0,20.09,45.99999999999999,105.42,599.11,407.63,740.81,699.02,648.5400000000001,1.0,5820.0,5.0,1.0,3.0
1.0,21.3,43.550000000000004,104.82,591.76,417.33000000000004,747.89,698.95,635.17,1.0,5820.0,5.0,1.0,2.0
1.0,20.850000000000005,45.19,33.8,594.44,408.74,739.56,696.07,629.02,1.0,5820.0,3.0000000000000004,3.0,3.0
4.0,21.7,53.25,108.62,552.94,510.29,710.29,662.46,602.43,1.0,6817.0,1.0,1.0,2.0
1.0,21.710000000000004,46.69,155.32,578.88,405.15000000000003,729.28,500.03000000000003,621.58,2.0,5820.0,6.000000000000001,1.0,2.0
2.0,24.590000000000003,46.94,109.75,581.07,452.74000000000007,713.07,677.79,606.97,2.0,7395.0,2.0,3.0,2.0
1.0,20.760000000000005,52.23,160.94,575.92,401.45,722.32,682.23,607.79,2.0,5820.0,1.0,2.0,2.0
1.0,20.770000000000003,51.25,152.9,576.46,398.90999999999997,727.29,830.7,591.76,2.0,5820.0,6.000000000000001,4.0,3.0
2.0,20.96,47.35,120.75,589.06,417.24,736.9000000000001,697.12,632.46,2.0,5820.0,1.0,3.0,3.0
3.0,19.45,52.75000000000001,121.67999999999999,570.17,421.33,722.65,675.56,604.46,2.0,5172.0,5.0,4.0,2.0
2.0,21.39,45.86000000000001,117.08,594.17,405.31999999999994,736.99,700.13,629.51,1.0,5820.0,4.0,3.0,1.0
1.0,23.480000000000004,51.73,186.16,511.31,341.71,652.33,537.37,447.06,4.0,4703.0,6.000000000000001,4.0,2.0
2.0,22.31,43.82,108.85,589.86,427.66,752.45,702.92,644.08,1.0,5820.0,3.0000000000000004,1.0,2.0
2.0,22.320000000000004,43.8,108.22,591.58,422.66999999999996,743.15,707.26,629.08,1.0,5820.0,4.0,1.0,1.0
3.0,18.88,48.26,90.23,611.36,515.17,770.6,731.94,668.57,2.0,7241.0,6.000000000000001,4.0,3.0
2.0,21.58,45.550000000000004,103.8,595.86,416.92,738.2,698.03,628.49,1.0,5820.0,2.0,4.0,2.0
3.0,19.4,55.1,19.62,547.5,470.95,708.5485714285714,660.97,574.3,2.0,7058.0,4.0,3.0,2.0
4.0,20.56,53.3,224.34,572.65,480.32,726.98,682.53,621.29,1.0,4507.0,3.0000000000000004,3.0,1.0
2.0,21.370000000000005,46.26,110.92,589.88,432.93999999999994,741.94,703.89,633.26,1.0,5820.0,2.0,4.0,3.0
2.0,21.720000000000002,45.7,110.29,596.85,432.49,738.11,700.61,625.9,1.0,5820.0,1.0,1.0,1.0
2.0,21.920000000000005,45.31,109.12,590.96,424.42,744.68,690.22,628.67,1.0,5820.0,6.000000000000001,3.0,3.0
1.0,21.380000000000003,51.35,90.4,610.79,476.80000000000007,743.49,693.18,617.66,1.0,7241.0,2.0,4.0,3.0
2.0,21.61,45.95,103.85,590.28,420.18,736.77,693.85,631.58,1.0,5820.0,3.0000000000000004,3.0,2.0
2.0,9.1,45.07,112.97,594.6,420.36,733.52,691.25,631.06,1.0,5820.0,5.0,2.0,3.0
2.0,22.04,45.61,110.71,590.32,435.40999999999997,739.5,697.43,638.15,1.0,5820.0,3.0000000000000004,3.0,1.0
3.0,16.85,53.91,118.02,579.77,480.75,723.91,680.29,606.62,1.4285714285714286,9184.0,5.0,3.0,1.0
2.0,22.42,44.68,111.13,587.18,424.98,735.63,689.16,639.35,1.0,5820.0,2.0,1.0,2.0
1.0,17.85,46.29,55.35,634.91,596.76,798.2499999999999,763.33,708.97,0.0,1482.0,5.0,2.0,2.0
3.0,19.22,52.79,96.78,550.42,450.67,713.13,640.38,579.77,2.0,4703.0,2.0,4.0,2.0
3.0,19.64,58.32,124.74999999999999,548.66,466.24,701.26,654.85,583.42,2.0,3592.0000000000005,1.0,1.0,2.0
2.0,22.350000000000005,45.43,114.27,590.11,427.01,741.34,707.35,635.98,1.0,5820.0,2.0,4.0,3.0
4.0,19.68,52.39,221.29,584.82,444.0899999999999,704.24,666.27,572.51,2.0,4129.0,5.0,4.0,2.0
3.0,19.59,54.94,225.62,549.03,473.34,734.73,677.17,597.86,1.0,4703.0,4.0,4.0,1.0
2.0,22.8,44.629999999999995,110.25,593.93,435.48,746.87,711.04,638.13,1.0,5820.0,5.0,4.0,3.0
2.0,23.08,44.09,111.31,589.96,431.75,742.4,694.37,647.04,1.0,5820.0,2.0,3.0,3.0
2.0,23.210000000000004,43.95,119.14000000000001,589.99,435.79,739.27,705.73,645.4900000000001,1.2857142857142858,5820.0,6.000000000000001,4.0,2.0
1.0,18.26,46.06,99.94,593.01,478.72,738.97,693.85,613.5,2.0,2679.0,1.0,1.0,3.0
2.0,22.13,46.34000000000001,106.42,590.29,361.88,682.0614285714286,606.77,513.79,2.0,3418.0,2.0,3.0,2.0
2.0,23.000000000000004,44.4,121.63999999999999,587.43,429.80999999999995,735.0,698.54,640.34,1.0,5820.0,1.0,4.0,3.0
2.0,22.51,45.53999999999999,121.27,587.21,417.87000000000006,736.86,692.09,624.82,1.0,5820.0,5.0,2.0,1.0
2.0,22.03,46.21,119.96,591.5,423.42,744.0,703.14,633.55,1.0,5820.0,3.0000000000000004,1.0,1.0
2.0,21.69,46.89,106.04,595.13,422.1,742.64,693.01,629.26,1.0,5820.0,3.0000000000000004,4.0,1.0
2.0,21.49,47.15,103.46,580.61,426.35,733.12,700.29,636.25,1.0,5820.0,4.0,1.0,3.0
2.0,21.330000000000002,47.17,104.09,593.0,408.58000000000004,748.46,698.13,638.57,1.0,5820.0,2.0,1.0,3.0
2.0,21.200000000000003,47.36,110.13,586.7,429.84,736.8157142857143,693.71,635.85,1.0,5820.0,6.000000000000001,1.0,1.0
